-0.3	0.000000000001020777180459721
-0.29996999999999996	0.0000000000009381266760991722
-0.29994	0.0000000000004766734914503943
-0.29990999999999995	0.0000000000008573864993307209
-0.29988	0.0000000000008209755662564185
-0.29984999999999995	0.0000000000006548401168334002
-0.29982	0.0000000000007972814049575275
-0.29979	0.0000000000007822267288097467
-0.29975999999999997	0.0000000000007230270979128666
-0.29973	0.0000000000007768289231924289
-0.29969999999999997	0.000000000000771231964113256
-0.29967	0.000000000000750724289580468
-0.29963999999999996	0.0000000000007715750184478306
-0.29961	0.0000000000007700487893969895
-0.29957999999999996	0.0000000000007635313718602624
-0.29955	0.00000000000077214317092524
-0.29951999999999995	0.0000000000007723346060774546
-0.29949	0.0000000000007708740685613992
-0.29945999999999995	0.0000000000007749455813771443
-0.29943	0.0000000000007758525847611943
-0.2994	0.0000000000007762210653589805
-0.29936999999999997	0.0000000000007786120988708649
-0.29934	0.0000000000007798159111056911
-0.29930999999999996	0.0000000000007808481944833954
-0.29928	0.0000000000007826204467111011
-0.29924999999999996	0.0000000000007839486321573974
-0.29922	0.0000000000007852245110016264
-0.29918999999999996	0.0000000000007867719133237891
-0.29916	0.0000000000007881543050922366
-0.29912999999999995	0.0000000000007895224081723748
-0.2991	0.0000000000007909910519696015
-0.29906999999999995	0.0000000000007923993823140337
-0.29904	0.0000000000007938052526506325
-0.29901	0.0000000000007952492987644776
-0.29897999999999997	0.0000000000007966722826400798
-0.29895	0.000000000000798096364659282
-0.29891999999999996	0.0000000000007995358944431598
-0.29889	0.0000000000008009690696499113
-0.29885999999999996	0.0000000000008024043632829344
-0.29883	0.0000000000008038468318770554
-0.29879999999999995	0.0000000000008052884570488976
-0.29877	0.0000000000008067324739531195
-0.29873999999999995	0.0000000000008081806613065598
-0.29871	0.0000000000008096300732935646
-0.29868	0.0000000000008110819445277084
-0.29864999999999997	0.0000000000008125369005147681
-0.29862	0.0000000000008139938611653641
-0.29858999999999997	0.0000000000008154532983818296
